Surface,Winner,Loser,WRank,LRank,Wsets,Lsets,Comment,upset,year
Grass,Humbert U.,Kubler J.,36,97,2,0,Completed,0,2023
Grass,Raonic M.,Kecmanovic M.,10000,39,2,0,Completed,1,2023
Grass,Hijikata R.,Brouwer G.,133,145,2,1,Completed,0,2023
Grass,Thompson J.,Mpetshi G.,103,233,2,0,Completed,0,2023
Grass,Bublik A.,Goffin D.,47,126,2,0,Completed,0,2023
Grass,Ruusuvuori E.,Nakashima B.,42,54,2,1,Completed,0,2023
Grass,Griekspoor T.,Ymer M.,38,62,2,1,Completed,0,2023
Grass,Popyrin A.,Rinderknech A.,90,85,2,0,Completed,1,2023
Grass,Mcdonald M.,Ivashka I.,68,87,2,0,Completed,0,2023
Grass,Mannarino A.,Fils A.,52,66,2,0,Completed,0,2023
Grass,Djere L.,Berankis R.,60,212,2,0,Completed,0,2023
Grass,Ruusuvuori E.,Humbert U.,42,36,2,1,Completed,1,2023
Grass,Hijikata R.,Huesler M.A.,133,82,2,1,Completed,1,2023
Grass,Sinner J.,Bublik A.,9,47,2,0,Completed,0,2023
Grass,Mcdonald M.,Coric B.,68,15,2,0,Completed,1,2023
Grass,Griekspoor T.,Popyrin A.,38,90,2,0,Completed,0,2023
Grass,Mannarino A.,Medvedev D.,52,3,2,1,Completed,1,2023
Grass,De Minaur A.,Djere L.,18,60,2,1,Completed,0,2023
Grass,Thompson J.,Raonic M.,103,10000,2,0,Completed,0,2023
Grass,Hijikata R.,Mcdonald M.,133,68,2,1,Completed,1,2023
Grass,Thompson J.,Mannarino A.,103,52,2,1,Completed,1,2023
Grass,Griekspoor T.,De Minaur A.,38,18,2,1,Completed,1,2023
Grass,Ruusuvuori E.,Sinner J.,42,9,2,0,Completed,1,2023
Grass,Thompson J.,Hijikata R.,103,133,2,0,Completed,0,2023
Grass,Griekspoor T.,Ruusuvuori E.,38,42,2,0,Completed,0,2023
Grass,Griekspoor T.,Thompson J.,38,103,2,1,Completed,0,2023
Grass,Lehecka J.,Giron M.,37,57,2,1,Completed,0,2023
Grass,Musetti L.,Gojo B.,17,111,2,0,Completed,0,2023
Grass,Sonego L.,Berrettini M.,41,21,2,0,Completed,1,2023
Grass,Gasquet R.,Eubanks C.,55,75,2,0,Completed,0,2023
Grass,Watanuki Y.,Lopez F.,121,580,2,0,Completed,0,2023
Grass,Barrere G.,Otte O.,58,141,2,0,Completed,0,2023
Grass,Karatsev A.,Moutet C.,48,77,2,1,Completed,0,2023
Grass,O Connell C.,Altmaier D.,74,59,2,0,Completed,1,2023
Grass,Struff J.L.,Zhang Zh.,24,56,2,0,Completed,0,2023
Grass,Fucsovics M.,Shapovalov D.,86,29,2,1,Completed,1,2023
Grass,Wu Y.,Kyrgios N.,64,25,2,0,Completed,1,2023
Grass,Paul T.,Bonzi B.,16,76,2,0,Completed,0,2023
Grass,O Connell C.,Sonego L.,74,41,2,0,Completed,1,2023
Grass,Hurkacz H.,Watanuki Y.,14,121,2,1,Completed,0,2023
Grass,Musetti L.,Barrere G.,17,58,2,0,Completed,0,2023
Grass,Tiafoe F.,Lehecka J.,12,37,2,0,Completed,0,2023
Grass,Fucsovics M.,Wu Y.,86,64,2,1,Completed,1,2023
Grass,Fritz T.,Karatsev A.,8,48,2,0,Completed,0,2023
Grass,Struff J.L.,Paul T.,24,16,2,0,Completed,1,2023
Grass,Gasquet R.,Tsitsipas S.,55,5,2,1,Completed,1,2023
Grass,Tiafoe F.,Musetti L.,12,17,2,1,Completed,0,2023
Grass,Fucsovics M.,Fritz T.,86,8,2,0,Completed,1,2023
Grass,Hurkacz H.,O Connell C.,14,74,2,0,Completed,0,2023
Grass,Struff J.L.,Gasquet R.,24,55,2,0,Completed,0,2023
Grass,Tiafoe F.,Fucsovics M.,12,86,2,0,Completed,0,2023
Grass,Struff J.L.,Hurkacz H.,24,14,2,1,Completed,1,2023
Grass,Tiafoe F.,Struff J.L.,12,24,2,1,Completed,0,2023
Grass,Djere L.,Otte O.,65,228,2,0,Completed,0,2023
Grass,Nakashima B.,Ymer M.,54,63,2,1,Completed,0,2023
Grass,Shapovalov D.,Harris L.,27,291,2,0,Completed,0,2023
Grass,Jarry N.,Moutet C.,28,79,2,0,Completed,0,2023
Grass,Tsitsipas S.,Barrere G.,5,58,2,1,Completed,0,2023
Grass,Medvedev D.,Giron M.,3,57,2,0,Completed,0,2023
Grass,Bautista Agut R.,Vavassori A.,23,128,2,0,Completed,0,2023
Grass,Sonego L.,Karatsev A.,39,45,2,1,Completed,0,2023
Grass,Sinner J.,Gasquet R.,9,49,2,1,Completed,0,2023
Grass,Hanfmann Y.,Wessels L.,53,347,2,1,Completed,0,2023
Grass,Rublev A.,Wu Y.,7,59,2,1,Completed,0,2023
Grass,Griekspoor T.,Carballes Baena R.,29,52,2,0,Completed,0,2023
Grass,Zverev A.,Thiem D.,22,89,2,0,Completed,0,2023
Grass,Bublik A.,Coric B.,48,14,2,0,Completed,1,2023
Grass,Hurkacz H.,Eubanks C.,17,77,2,1,Completed,0,2023
Grass,Struff J.L.,Safiullin R.,21,99,2,0,Completed,0,2023
Grass,Bautista Agut R.,Nakashima B.,23,54,2,0,Completed,0,2023
Grass,Medvedev D.,Djere L.,3,65,2,1,Completed,0,2023
Grass,Jarry N.,Tsitsipas S.,28,5,2,0,Completed,1,2023
Grass,Zverev A.,Shapovalov D.,22,27,2,0,Completed,0,2023
Grass,Sinner J.,Sonego L.,9,39,2,1,Completed,0,2023
Grass,Bublik A.,Struff J.L.,48,21,2,1,Completed,1,2023
Grass,Rublev A.,Hanfmann Y.,7,53,2,0,Completed,0,2023
Grass,Griekspoor T.,Hurkacz H.,29,17,2,1,Completed,1,2023
Grass,Zverev A.,Jarry N.,22,28,2,0,Completed,0,2023
Grass,Bautista Agut R.,Medvedev D.,23,3,2,0,Completed,1,2023
Grass,Rublev A.,Griekspoor T.,7,29,2,1,Completed,0,2023
Grass,Bublik A.,Zverev A.,48,22,2,0,Completed,1,2023
Grass,Rublev A.,Bautista Agut R.,7,23,2,0,Completed,0,2023
Grass,Bublik A.,Rublev A.,48,7,2,1,Completed,1,2023
Grass,Peniston R.,Humbert U.,265,37,2,0,Completed,1,2023
Grass,Norrie C.,Kecmanovic M.,13,40,2,0,Completed,0,2023
Grass,Shelton B.,Wolf J.J.,35,47,2,0,Completed,0,2023
Grass,Korda S.,Evans D.,32,25,2,0,Completed,1,2023
Grass,Schwartzman D.,Mcdonald M.,107,67,2,0,Completed,1,2023
Grass,Musetti L.,Choinski J.,16,167,2,0,Completed,0,2023
Grass,Cerundolo F.,Paul T.,19,15,2,1,Completed,1,2023
Grass,Rune H.,Cressy M.,6,42,2,0,Completed,0,2023
Grass,Mannarino A.,Broady L.,46,143,2,1,Completed,0,2023
Grass,Lehecka J.,Davidovich Fokina A.,36,33,2,0,Completed,1,2023
Grass,Alcaraz C.,Rinderknech A.,2,83,2,1,Completed,0,2023
Grass,Thompson J.,Popyrin A.,76,94,2,0,Completed,0,2023
Grass,Tiafoe F.,Van De Zandschulp B.,10,41,2,0,Completed,0,2023
Grass,Dimitrov G.,Ruusuvuori E.,26,44,2,0,Completed,0,2023
Grass,De Minaur A.,Murray A.,18,38,2,0,Completed,0,2023
Grass,Fritz T.,Zapata Miralles B.,8,50,2,0,Completed,0,2023
Grass,Musetti L.,Shelton B.,16,35,2,1,Completed,0,2023
Grass,Norrie C.,Thompson J.,13,76,2,1,Completed,0,2023
Grass,Rune H.,Peniston R.,6,265,2,0,Completed,0,2023
Grass,Korda S.,Tiafoe F.,32,10,2,0,Completed,1,2023
Grass,De Minaur A.,Schwartzman D.,18,107,2,0,Completed,0,2023
Grass,Mannarino A.,Fritz T.,46,8,2,0,Completed,1,2023
Grass,Alcaraz C.,Lehecka J.,2,36,2,0,Completed,0,2023
Grass,Dimitrov G.,Cerundolo F.,26,19,2,0,Completed,1,2023
Grass,De Minaur A.,Mannarino A.,18,46,2,1,Completed,0,2023
Grass,Rune H.,Musetti L.,6,16,2,0,Completed,0,2023
Grass,Korda S.,Norrie C.,32,13,2,0,Completed,1,2023
Grass,Alcaraz C.,Dimitrov G.,2,26,2,0,Completed,0,2023
Grass,De Minaur A.,Rune H.,18,6,2,0,Completed,1,2023
Grass,Alcaraz C.,Korda S.,2,32,2,0,Completed,0,2023
Grass,Alcaraz C.,De Minaur A.,2,18,2,0,Completed,0,2023
Grass,Barrere G.,Ruusuvuori E.,57,45,2,1,Completed,1,2023
Grass,Baez S.,Borges N.,44,68,2,0,Completed,0,2023
Grass,Wolf J.J.,Etcheverry T.,46,32,2,0,Completed,1,2023
Grass,Kecmanovic M.,Wu Y.,41,59,2,0,Completed,0,2023
Grass,Van Assche L.,Loffhagen G.,79,367,2,1,Completed,0,2023
Grass,Vukic A.,Nakashima B.,91,51,2,1,Completed,1,2023
Grass,Huesler M.A.,Peniston R.,83,267,2,0,Completed,0,2023
Grass,Mcdonald M.,Cecchinato M.,64,88,2,0,Completed,0,2023
Grass,Broady L.,Choinski J.,147,167,2,0,Completed,0,2023
Grass,Ymer M.,Van De Zandschulp B.,61,42,2,1,Completed,1,2023
Grass,Cressy M.,Galan D.E.,55,84,2,0,Completed,0,2023
Grass,Zhang Zh.,Sonego L.,54,40,2,0,Completed,1,2023
Grass,Kecmanovic M.,Vukic A.,41,91,2,0,Completed,0,2023
Grass,Barrere G.,Jarry N.,57,28,2,1,Completed,1,2023
Grass,Mcdonald M.,Fritz T.,64,9,2,0,Completed,1,2023
Grass,Ymer M.,Broady L.,61,147,2,0,Completed,0,2023
Grass,Wolf J.J.,Van Assche L.,46,79,2,1,Completed,0,2023
Grass,Zhang Zh.,Cressy M.,54,55,2,1,Completed,0,2023
Grass,Cerundolo F.,Huesler M.A.,19,83,2,0,Completed,0,2023
Grass,Paul T.,Baez S.,17,44,2,0,Completed,0,2023
Grass,Cerundolo F.,Zhang Zh.,19,54,2,0,Completed,0,2023
Grass,Mcdonald M.,Ymer M.,64,61,2,1,Completed,1,2023
Grass,Paul T.,Wolf J.J.,17,46,2,1,Completed,0,2023
Grass,Barrere G.,Kecmanovic M.,57,41,2,0,Completed,1,2023
Grass,Cerundolo F.,Mcdonald M.,19,64,2,1,Completed,0,2023
Grass,Paul T.,Barrere G.,17,57,2,0,Completed,0,2023
Grass,Cerundolo F.,Paul T.,19,17,2,1,Completed,1,2023
Grass,Moutet C.,O Connell C.,80,70,2,0,Completed,1,2023
Grass,Pella G.,Giron M.,334,63,2,1,Completed,1,2023
Grass,Kotov P.,Tu L.,116,247,2,0,Completed,0,2023
Grass,Safiullin R.,Shelbayh A.,94,240,2,0,Completed,0,2023
Grass,Carballes Baena R.,Ivashka I.,53,102,2,1,Completed,0,2023
Grass,Eubanks C.,Michelsen A.,77,250,2,1,Completed,0,2023
Grass,Harris L.,Zapata Miralles B.,298,50,2,0,Completed,1,2023
Grass,Hanfmann Y.,Cachin P.,48,67,2,0,Completed,0,2023
Grass,Thompson J.,Gasquet R.,71,49,2,0,Completed,1,2023
Grass,Lestienne C.,Kubler J.,73,74,2,1,Completed,0,2023
Grass,Rinderknech A.,Ramos-Vinolas A.,85,72,2,0,Completed,1,2023
Grass,Lopez F.,Purcell M.,634,62,2,0,Completed,1,2023
Grass,Mannarino A.,Pella G.,43,334,2,1,Completed,0,2023
Grass,Harris L.,Safiullin R.,298,94,2,0,Completed,1,2023
Grass,Moutet C.,Carballes Baena R.,80,53,2,0,Completed,1,2023
Grass,Kotov P.,Davidovich Fokina A.,116,34,2,1,Completed,1,2023
Grass,Rinderknech A.,Lestienne C.,85,73,2,0,Completed,1,2023
Grass,Eubanks C.,Shelton B.,77,35,2,1,Completed,1,2023
Grass,Hanfmann Y.,Tsitsipas S.,48,5,2,1,Completed,1,2023
Grass,Lopez F.,Thompson J.,634,71,2,1,Completed,1,2023
Grass,Harris L.,Kotov P.,298,116,2,0,Completed,1,2023
Grass,Eubanks C.,Rinderknech A.,77,85,2,0,Completed,0,2023
Grass,Hanfmann Y.,Lopez F.,48,634,2,0,Completed,0,2023
Grass,Mannarino A.,Moutet C.,43,80,2,0,Completed,0,2023
Grass,Eubanks C.,Harris L.,77,298,2,1,Completed,0,2023
Grass,Mannarino A.,Hanfmann Y.,43,48,2,0,Completed,0,2023
Grass,Eubanks C.,Mannarino A.,77,43,2,0,Completed,1,2023
Hard,Kwon S.W.,Nishioka Y.,53,81,2,0,Completed,0,2022
Hard,Monteiro T.,Altmaier D.,89,84,2,1,Completed,1,2022
Hard,Djere L.,Carballes Baena R.,52,79,2,0,Completed,0,2022
Hard,Johnson S.,Vukic A.,85,156,2,1,Completed,0,2022
Hard,Moutet C.,Rune H.,92,103,2,0,Completed,0,2022
Hard,Daniel T.,Musetti L.,125,59,2,1,Completed,1,2022
Hard,Gerasimov E.,Fucsovics M.,113,40,2,0,Completed,1,2022
Hard,Ymer M.,Bonzi B.,94,64,2,0,Completed,1,2022
Hard,Cerundolo J.M.,Bolt A.,90,137,2,0,Completed,0,2022
Hard,Paul T.,Vesely J.,43,83,2,1,Completed,0,2022
Hard,Mager G.,Cerundolo F.,62,127,2,1,Completed,0,2022
Hard,Kokkinakis T.,Millman J.,171,72,2,0,Completed,1,2022
Hard,Cilic M.,Monteiro T.,30,89,2,0,Completed,0,2022
Hard,Ymer M.,Kwon S.W.,94,53,2,0,Completed,1,2022
Hard,Kokkinakis T.,Tiafoe F.,171,38,2,1,Completed,1,2022
Hard,Paul T.,Daniel T.,43,125,2,1,Completed,0,2022
Hard,Gerasimov E.,Mager G.,113,62,2,1,Completed,1,2022
Hard,Khachanov K.,Johnson S.,29,85,2,1,Completed,0,2022
Hard,Monfils G.,Cerundolo J.M.,21,90,2,0,Completed,0,2022
Hard,Cilic M.,Djere L.,30,52,2,0,Completed,0,2022
Hard,Monfils G.,Paul T.,21,43,2,0,Completed,0,2022
Hard,Khachanov K.,Gerasimov E.,29,113,2,0,Completed,0,2022
Hard,Kokkinakis T.,Ymer M.,171,94,2,1,Completed,1,2022
Hard,Khachanov K.,Cilic M.,29,30,2,0,Completed,0,2022
Hard,Monfils G.,Kokkinakis T.,21,171,2,0,Completed,0,2022
Hard,Monfils G.,Khachanov K.,21,29,2,0,Completed,0,2022
Hard,Bagnis F.,Murray A.,76,134,2,1,Completed,0,2022
Hard,Van De Zandschulp B.,Mannarino A.,57,71,2,0,Completed,0,2022
Hard,Mcdonald M.,Gojowczyk P.,55,86,2,0,Completed,0,2022
Hard,Griekspoor T.,Koepfer D.,65,54,2,0,Completed,1,2022
Hard,Berankis R.,Giron M.,104,66,2,0,Completed,1,2022
Hard,Thompson J.,O Connell C.,75,175,2,1,Completed,0,2022
Hard,Ruusuvuori E.,Baez S.,95,99,2,0,Completed,0,2022
Hard,Molcan A.,Seppi A.,88,102,2,1,Completed,0,2022
Hard,Popyrin A.,Travaglia S.,61,78,2,0,Completed,0,2022
Hard,Cressy M.,Hijikata R.,112,375,2,0,Completed,0,2022
Hard,Munar J.,Anderson K.,77,80,2,0,Completed,0,2022
Hard,Ruusuvuori E.,Thompson J.,95,75,2,1,Completed,1,2022
Hard,Molcan A.,Goffin D.,88,39,2,0,Completed,1,2022
Hard,Dimitrov G.,Bagnis F.,28,76,2,1,Completed,0,2022
Hard,Nadal R.,Berankis R.,6,104,2,0,Completed,0,2022
Hard,Munar J.,Laaksonen H.,77,98,2,0,Completed,0,2022
Hard,Griekspoor T.,Popyrin A.,65,61,2,1,Completed,1,2022
Hard,Cressy M.,Opelka R.,112,26,2,1,Completed,1,2022
Hard,Van De Zandschulp B.,Mcdonald M.,57,55,2,0,Completed,1,2022
Hard,Ruusuvuori E.,Molcan A.,95,88,2,0,Completed,1,2022
Hard,Cressy M.,Munar J.,112,77,2,0,Completed,1,2022
Hard,Dimitrov G.,Van De Zandschulp B.,28,57,2,1,Completed,0,2022
Hard,Cressy M.,Dimitrov G.,112,28,2,0,Completed,1,2022
Hard,Nadal R.,Ruusuvuori E.,6,95,2,0,Completed,0,2022
Hard,Nadal R.,Cressy M.,6,112,2,0,Completed,0,2022
Hard,Vukic A.,Bublik A.,160,35,2,0,Completed,1,2022
Hard,Paul T.,Tiafoe F.,41,37,2,0,Completed,1,2022
Hard,Rinderknech A.,Mcdonald M.,58,55,2,1,Completed,1,2022
Hard,Munar J.,Millman J.,72,80,2,0,Completed,0,2022
Hard,Moutet C.,Struff J.L.,115,50,2,0,Completed,1,2022
Hard,Kwon S.W.,Harris L.,53,32,2,1,Completed,1,2022
Hard,Johnson S.,Bolt A.,84,142,2,0,Completed,0,2022
Hard,Bonzi B.,Carballes Baena R.,65,76,2,0,Completed,0,2022
Hard,Fucsovics M.,Van De Zandschulp B.,38,56,2,0,Completed,0,2022
Hard,Mager G.,Gerasimov E.,63,106,2,1,Completed,0,2022
Hard,Kokkinakis T.,Paire B.,145,47,2,0,Completed,1,2022
Hard,Monteiro T.,Nishioka Y.,83,99,2,1,Completed,0,2022
Hard,Rinderknech A.,Kwon S.W.,58,53,2,1,Completed,1,2022
Hard,Cilic M.,Munar J.,29,72,2,0,Completed,0,2022
Hard,Paul T.,Bonzi B.,41,65,2,0,Completed,0,2022
Hard,Khachanov K.,Mager G.,30,63,2,0,Completed,0,2022
Hard,Vukic A.,Johnson S.,160,84,2,0,Completed,1,2022
Hard,Kokkinakis T.,Isner J.,145,24,2,1,Completed,1,2022
Hard,Moutet C.,Fucsovics M.,115,38,2,0,Completed,1,2022
Hard,Rinderknech A.,Khachanov K.,58,30,2,0,Completed,1,2022
Hard,Cilic M.,Paul T.,29,41,2,1,Completed,0,2022
Hard,Moutet C.,Monteiro T.,115,83,2,0,Completed,1,2022
Hard,Kokkinakis T.,Vukic A.,145,160,2,1,Completed,0,2022
Hard,Rinderknech A.,Moutet C.,58,115,2,0,Completed,0,2022
Hard,Kokkinakis T.,Cilic M.,145,29,2,1,Completed,1,2022
Hard,Kokkinakis T.,Rinderknech A.,145,58,2,1,Completed,1,2022
Hard,Goffin D.,Bagnis F.,45,71,2,0,Completed,0,2022
Hard,Sonego L.,Gaston H.,27,67,2,1,Completed,0,2022
Hard,Thompson J.,Giron M.,73,66,2,0,Completed,1,2022
Hard,Fognini F.,Altmaier D.,36,91,2,0,Completed,0,2022
Hard,Baez S.,O Connell C.,9,173,2,1,Completed,0,2022
Hard,Nakashima B.,Vesely J.,68,79,2,0,Completed,0,2022
Hard,Kudla D.,Delbonis F.,109,42,2,0,Completed,1,2022
Hard,Kecmanovic M.,Travaglia S.,78,86,2,0,Completed,0,2022
Hard,Martinez P.,Popyrin A.,61,59,2,0,Completed,1,2022
Hard,Lajovic D.,Davidovich Fokina A.,43,51,2,0,Completed,0,2022
Hard,Cressy M.,Mannarino A.,75,70,2,0,Completed,1,2022
Hard,Murray A.,Durasovic V.,135,345,2,0,Completed,0,2022
Hard,Sonego L.,Baez S.,27,9,2,0,Completed,1,2022
Hard,Nakashima B.,Fognini F.,68,36,2,0,Completed,1,2022
Hard,Evans D.,Martinez P.,26,61,2,0,Completed,0,2022
Hard,Karatsev A.,Kecmanovic M.,20,78,2,0,Completed,0,2022
Hard,Opelka R.,Thompson J.,25,73,2,0,Completed,0,2022
Hard,Goffin D.,Kudla D.,45,109,2,0,Completed,0,2022
Hard,Murray A.,Basilashvili N.,135,23,2,1,Completed,1,2022
Hard,Cressy M.,Lajovic D.,75,43,2,0,Completed,1,2022
Hard,Karatsev A.,Sonego L.,20,27,2,1,Completed,0,2022
Hard,Opelka R.,Nakashima B.,25,68,2,0,Completed,0,2022
Hard,Evans D.,Cressy M.,26,75,2,0,Completed,0,2022
Hard,Murray A.,Opelka R.,135,25,2,1,Completed,1,2022
Hard,Karatsev A.,Evans D.,20,26,2,1,Completed,0,2022
Hard,Karatsev A.,Murray A.,20,135,2,0,Completed,0,2022
Hard,Shapovalov D.,Djere L.,14,51,3,1,Completed,0,2022
Hard,Kwon S.W.,Rune H.,54,99,3,2,Completed,0,2022
Hard,Lajovic D.,Fucsovics M.,39,35,3,2,Completed,1,2022
Hard,Vukic A.,Harris L.,144,33,3,1,Completed,1,2022
Hard,Garin C.,Bagnis F.,19,72,3,2,Completed,0,2022
Hard,Martinez P.,Delbonis F.,61,38,3,1,Completed,1,2022
Hard,Bonzi B.,Gojowczyk P.,63,82,3,0,Completed,0,2022
Hard,Albot R.,Nishioka Y.,124,119,3,1,Completed,1,2022
Hard,Alcaraz C.,Tabilo A.,31,135,3,0,Completed,0,2022
Hard,Kozlov S.,Vesely J.,169,78,3,0,Completed,1,2022
Hard,Monfils G.,Coria F.,20,64,3,0,Completed,0,2022
Hard,Berrettini M.,Nakashima B.,7,68,3,1,Completed,0,2022
Hard,Khachanov K.,Kudla D.,30,105,3,1,Completed,0,2022
Hard,Mannarino A.,Duckworth J.,69,49,3,2,Completed,1,2022
Hard,Carreno Busta P.,Etcheverry T.,21,131,3,0,Completed,0,2022
Hard,Bublik A.,Escobedo E.,37,141,3,1,Completed,0,2022
Hard,Nadal R.,Giron M.,5,66,3,0,Completed,0,2022
Hard,Korda S.,Norrie C.,43,12,3,0,Completed,1,2022
Hard,Hurkacz H.,Gerasimov E.,11,106,3,1,Completed,0,2022
Hard,Koepfer D.,Taberner C.,53,108,3,1,Completed,0,2022
Hard,Moutet C.,Pouille L.,100,160,3,1,Completed,0,2022
Hard,Griekspoor T.,Fognini F.,62,32,3,0,Completed,1,2022
Hard,Mcdonald M.,Milojevic N.,55,139,3,1,Completed,0,2022
Hard,Kecmanovic M.,Caruso S.,77,146,3,0,Completed,0,2022
Hard,Sonego L.,Querrey S.,26,110,3,0,Completed,0,2022
Hard,Hanfmann Y.,Kokkinakis T.,126,103,3,0,Completed,1,2022
Hard,Opelka R.,Anderson K.,29,97,3,0,Completed,0,2022
Hard,Millman J.,Lopez F.,89,109,3,1,Completed,0,2022
Hard,Otte O.,Tseng C.H.,96,190,3,0,Completed,0,2022
Hard,Karatsev A.,Munar J.,15,71,3,2,Completed,0,2022
Hard,Paul T.,Kukushkin M.,41,180,3,0,Completed,0,2022
Hard,Zverev A.,Altmaier D.,3,87,3,0,Completed,0,2022
Hard,Schwartzman D.,Krajinovic F.,13,36,3,0,Completed,0,2022
Hard,Van De Zandschulp B.,Struff J.L.,57,52,3,0,Completed,1,2022
Hard,Gasquet R.,Humbert U.,81,40,3,1,Completed,1,2022
Hard,O Connell C.,Gaston H.,175,67,3,1,Completed,1,2022
Hard,Gombos N.,Skatov T.,117,253,3,1,Completed,0,2022
Hard,Cilic M.,Gomez E.,27,153,3,0,Completed,0,2022
Hard,Kohlschreiber P.,Cecchinato M.,134,95,3,0,Completed,1,2022
Hard,Bautista Agut R.,Travaglia S.,18,98,3,1,Completed,0,2022
Hard,Berankis R.,Carballes Baena R.,93,75,3,2,Completed,1,2022
Hard,Rublev A.,Mager G.,6,65,3,0,Completed,0,2022
Hard,Dimitrov G.,Lehecka J.,28,142,3,1,Completed,0,2022
Hard,Johnson S.,Thompson J.,104,73,3,2,Completed,1,2022
Hard,Sinner J.,Sousa J.,10,140,3,0,Completed,0,2022
Hard,Paire B.,Monteiro T.,56,79,3,2,Completed,0,2022
Hard,Cressy M.,Isner J.,70,25,3,2,Completed,1,2022
Hard,Medvedev D.,Laaksonen H.,2,91,3,0,Completed,0,2022
Hard,Murray A.,Basilashvili N.,113,23,3,2,Completed,1,2022
Hard,Auger-Aliassime F.,Ruusuvuori E.,9,90,3,2,Completed,0,2022
Hard,Machac T.,Cerundolo J.M.,132,80,3,1,Completed,1,2022
Hard,Daniel T.,Barrios M.,120,147,3,0,Completed,0,2022
Hard,Molcan A.,Safiullin R.,74,149,3,1,Completed,0,2022
Hard,Andujar P.,Dzumhur D.,83,161,3,0,Completed,0,2022
Hard,Evans D.,Goffin D.,24,45,3,0,Completed,0,2022
Hard,Fritz T.,Marterer M.,22,228,3,0,Completed,0,2022
Hard,Davidovich Fokina A.,Bolt A.,50,152,3,0,Completed,0,2022
Hard,Baez S.,Ramos-Vinolas A.,88,44,3,2,Completed,1,2022
Hard,Tiafoe F.,Trungelliti M.,34,198,3,2,Completed,0,2022
Hard,Rinderknech A.,Popyrin A.,48,59,3,2,Completed,0,2022
Hard,Majchrzak K.,Seppi A.,107,101,3,0,Completed,1,2022
Hard,De Minaur A.,Musetti L.,42,60,3,1,Completed,0,2022
Hard,Kyrgios N.,Broady L.,115,128,3,0,Completed,0,2022
Hard,Tsitsipas S.,Ymer M.,4,86,3,0,Completed,0,2022
Hard,Sonego L.,Otte O.,26,96,3,1,Completed,0,2022
Hard,Kecmanovic M.,Paul T.,77,41,3,0,Completed,1,2022
Hard,Carreno Busta P.,Griekspoor T.,21,62,3,2,Completed,0,2022
Hard,Opelka R.,Koepfer D.,29,53,3,0,Completed,0,2022
Hard,Korda S.,Moutet C.,43,100,3,2,Completed,0,2022
Hard,Shapovalov D.,Kwon S.W.,14,54,3,2,Completed,0,2022
Hard,Nadal R.,Hanfmann Y.,5,126,3,0,Completed,0,2022
Hard,Alcaraz C.,Lajovic D.,31,39,3,0,Completed,0,2022
Hard,Berrettini M.,Kozlov S.,7,169,3,1,Completed,0,2022
Hard,Garin C.,Martinez P.,19,61,3,2,Completed,0,2022
Hard,Albot R.,Vukic A.,124,144,3,0,Completed,0,2022
Hard,Mannarino A.,Hurkacz H.,69,11,3,0,Completed,1,2022
Hard,Khachanov K.,Bonzi B.,30,63,3,0,Completed,0,2022
Hard,Karatsev A.,Mcdonald M.,15,55,3,1,Completed,0,2022
Hard,Zverev A.,Millman J.,3,89,3,0,Completed,0,2022
Hard,Monfils G.,Bublik A.,20,37,3,0,Completed,0,2022
Hard,Cilic M.,Gombos N.,27,117,3,1,Completed,0,2022
Hard,O Connell C.,Schwartzman D.,175,13,3,0,Completed,1,2022
Hard,Cressy M.,Machac T.,70,132,3,1,Completed,0,2022
Hard,Rublev A.,Berankis R.,6,93,3,0,Completed,0,2022
Hard,Andujar P.,Molcan A.,83,74,3,1,Completed,1,2022
Hard,Fritz T.,Tiafoe F.,22,34,3,0,Completed,0,2022
Hard,Bautista Agut R.,Kohlschreiber P.,18,134,3,0,Completed,0,2022
Hard,Auger-Aliassime F.,Davidovich Fokina A.,9,50,3,1,Completed,0,2022
Hard,De Minaur A.,Majchrzak K.,42,107,3,0,Completed,0,2022
Hard,Tsitsipas S.,Baez S.,4,88,3,1,Completed,0,2022
Hard,Paire B.,Dimitrov G.,56,28,3,1,Completed,1,2022
Hard,Daniel T.,Murray A.,120,113,3,0,Completed,1,2022
Hard,Medvedev D.,Kyrgios N.,2,115,3,1,Completed,0,2022
Hard,Sinner J.,Johnson S.,10,104,3,0,Completed,0,2022
Hard,Kecmanovic M.,Sonego L.,77,26,3,1,Completed,1,2022
Hard,Monfils G.,Garin C.,20,19,3,0,Completed,1,2022
Hard,Berrettini M.,Alcaraz C.,7,31,3,2,Completed,0,2022
Hard,Shapovalov D.,Opelka R.,14,29,3,1,Completed,0,2022
Hard,Carreno Busta P.,Korda S.,21,43,3,1,Completed,0,2022
Hard,Zverev A.,Albot R.,3,124,3,0,Completed,0,2022
Hard,Nadal R.,Khachanov K.,5,30,3,1,Completed,0,2022
Hard,Mannarino A.,Karatsev A.,69,15,3,1,Completed,1,2022
Hard,Fritz T.,Bautista Agut R.,22,18,3,2,Completed,1,2022
Hard,Tsitsipas S.,Paire B.,4,56,3,1,Completed,0,2022
Hard,Cressy M.,O Connell C.,70,175,3,1,Completed,0,2022
Hard,Medvedev D.,Van De Zandschulp B.,2,57,3,0,Completed,0,2022
Hard,Auger-Aliassime F.,Evans D.,9,24,3,0,Completed,0,2022
Hard,Sinner J.,Daniel T.,10,120,3,1,Completed,0,2022
Hard,De Minaur A.,Andujar P.,42,83,3,0,Completed,0,2022
